;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
1332;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;5T2;0.35;S7;UAC;60.0;0.35;1.0
1333;FGA0273 - MELHORIA DE PROCESSOS DE SOFTWARE;1;2022;2;CRISTIANE SOARES RAMOS;60h;35T23;60;21;FGA - SALA S7;5T3;0.35;S7;UAC;60.0;0.35;1.0
1334;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;2T2;0.4222222222222222;S8;UAC;45.0;0.4222222222222222;1.0
1335;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;2T3;0.4222222222222222;S8;UAC;45.0;0.4222222222222222;1.0
1336;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;4T2;0.4222222222222222;S8;UAC;45.0;0.4222222222222222;1.0
1337;FGA0274 - PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE;1;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;24T23;45;19;FGA - SALA S8;4T3;0.4222222222222222;S8;UAC;45.0;0.4222222222222222;1.0
1338;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;3M3;0.5111111111111111;S8;UAC;45.0;0.5111111111111111;1.0
1339;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;3M4;0.5111111111111111;S8;UAC;45.0;0.5111111111111111;1.0
1340;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;5M3;0.5111111111111111;S8;UAC;45.0;0.5111111111111111;1.0
1341;FGA0275 - ENGENHARIA DE SOFTWARE EXPERIMENTAL;1;2022;2;REJANE MARIA DA COSTA FIGUEIREDO;60h;35M34;45;23;FGA - SALA S8;5M4;0.5111111111111111;S8;UAC;45.0;0.5111111111111111;1.0
1342;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;3M3;0.8833333333333333;S7;UAC;60.0;0.8833333333333333;1.0
1343;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;3M4;0.8833333333333333;S7;UAC;60.0;0.8833333333333333;1.0
1344;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;5M3;0.8833333333333333;S7;UAC;60.0;0.8833333333333333;1.0
1345;FGA0278 - QUALIDADE DE SOFTWARE 1;1;2022;2;CRISTIANE SOARES RAMOS;60h;35M34;60;53;FGA - SALA S7;5M4;0.8833333333333333;S7;UAC;60.0;0.8833333333333333;1.0
1346;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;3T6;0.5;I7;UAC;40.0;0.5;1.0
1347;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;5T6;0.5;I7;UAC;40.0;0.5;1.0
1348;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;3N1;0.5;I7;UAC;40.0;0.5;1.0
1349;FGA0278 - QUALIDADE DE SOFTWARE 1;2;2022;2;RICARDO AJAX DIAS KOSLOSKI;60h;35T6 35N1;40;20;FGA - SALA I7;5N1;0.5;I7;UAC;40.0;0.5;1.0
1350;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;4M5;0.125;I5;UAC;45.0;0.1111111111111111;0.8888888888888888
1351;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;6M5;0.125;I5;UAC;45.0;0.1111111111111111;0.8888888888888888
1352;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;4T1;0.125;I5;UAC;45.0;0.1111111111111111;0.8888888888888888
1353;FGA0281 - SISTEMAS DE PROPULSÃO LIQUIDA;1;2022;2;ARTUR ELIAS DE MORAIS BERTOLDI;60h;46M5 46T1;40;5;FGA - SALA I-5;6T1;0.125;I5;UAC;45.0;0.1111111111111111;0.8888888888888888
1354;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;4T2;0.6;Multi.;UAC;25.0;0.36;0.6
1355;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;4T3;0.6;Multi.;UAC;25.0;0.36;0.6
1356;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;6T2;0.6;Multi.;UAC;25.0;0.36;0.6
1357;FGA0282 - FUNDAMENTOS DO PROJETO DE AERONAVES;1;2022;2;POLLIANA CANDIDA OLIVEIRA MARTINS;60h;46T23;15;9;FGA - SALA MULTIUSO;6T3;0.6;Multi.;UAC;25.0;0.36;0.6
1358;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;3M3;0.52;Lab.Termodin.;UED;25.0;0.52;1.0
1359;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;3M4;0.52;Lab.Termodin.;UED;25.0;0.52;1.0
1360;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;5M3;0.52;Lab.Termodin.;UED;25.0;0.52;1.0
1361;FGA0283 - MECÂNICA DOS MATERIAIS COMPÓSITOS;1;2022;2;ARTEM ANDRIANOV;60h;35M34 (25/10/2022 - 18/02/2023);25;13;FGA - LAB TERMODINÂMICA;5M4;0.52;Lab.Termodin.;UED;25.0;0.52;1.0
1362;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;2M3;0.2;LD.Sala-3;LDTEA;1.0;6.0;30.0
1363;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;2M4;0.2;LD.Sala-3;LDTEA;1.0;6.0;30.0
1364;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;4M3;0.2;LD.Sala-3;LDTEA;1.0;6.0;30.0
1365;FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA;1;2022;2;CARLA TATIANA MOTA ANFLOR;60h;24M34 (25/10/2022 - 18/02/2023);30;6;FGA - LDTEA SALA 3;4M4;0.2;LD.Sala-3;LDTEA;1.0;6.0;30.0
1366;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;3M1;0.16666666666666666;Cont-4;Container;1.0;5.0;30.0
1367;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;3M2;0.16666666666666666;Cont-4;Container;1.0;5.0;30.0
1368;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;5M1;0.16666666666666666;Cont-4;Container;1.0;5.0;30.0
1369;FGA0286 - FUNDAMENTOS DO MÉTODO DOS ELEMENTOS FINITOS;1;2022;2;MANUEL NASCIMENTO DIAS BARCELOS JUNIOR;60h;35M12 (25/10/2022 - 18/02/2023);30;5;FGA - CONTEINER 04;5M2;0.16666666666666666;Cont-4;Container;1.0;5.0;30.0
1370;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;4M5;0.2;I3;UAC;60.0;0.15;0.75
1371;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;6M5;0.2;I3;UAC;60.0;0.15;0.75
1372;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;4T1;0.2;I3;UAC;60.0;0.15;0.75
1373;FGA0292 - INTRODUÇÃO À FOTÔNICA E OPTRÔNICA;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M5 46T1 (25/10/2022 - 18/02/2023);45;9;FGA - SALA I3;6T1;0.2;I3;UAC;60.0;0.15;0.75
1374;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M3;0.875;I10;UAC;80.0;0.875;1.0
1375;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M4;0.875;I10;UAC;80.0;0.875;1.0
1376;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M3;0.875;I10;UAC;80.0;0.875;1.0
1377;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M4;0.875;I10;UAC;80.0;0.875;1.0
1378;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T2;0.875;I10;UAC;80.0;0.875;1.0
1379;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T3;0.875;I10;UAC;80.0;0.875;1.0
1380;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M3;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1381;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);4M4;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1382;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M3;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1383;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);6M4;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1384;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T2;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1385;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;8;2022;2;GIOVANNI ALMEIDA SANTOS;90h;46M34 2T23;80;70;46M34(I-10/FGA) 2T23(I-9/FGA);2T3;0.875;I9;UAC;130.0;0.5384615384615384;0.6153846153846154
1386;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M1;0.8875;I10;UAC;80.0;0.8875;1.0
1387;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M2;0.8875;I10;UAC;80.0;0.8875;1.0
1388;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M1;0.8875;I10;UAC;80.0;0.8875;1.0
1389;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M2;0.8875;I10;UAC;80.0;0.8875;1.0
1390;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T4;0.8875;I10;UAC;80.0;0.8875;1.0
1391;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T5;0.8875;I10;UAC;80.0;0.8875;1.0
1392;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M1;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1393;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);3M2;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1394;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M1;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1395;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);5M2;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1396;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T4;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1397;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;9;2022;2;FABRICIO ATAIDES BRAZ;90h;35M12 2T45;80;71;35M12(I-10/FGA) 2T45(I-9/FGA);2T5;0.8875;I9;UAC;130.0;0.5461538461538461;0.6153846153846154
1398;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M3;0.75;S10;UAC;80.0;0.75;1.0
1399;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M4;0.75;S10;UAC;80.0;0.75;1.0
1400;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M3;0.75;S10;UAC;80.0;0.75;1.0
1401;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M4;0.75;S10;UAC;80.0;0.75;1.0
1402;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T2;0.75;S10;UAC;80.0;0.75;1.0
1403;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T3;0.75;S10;UAC;80.0;0.75;1.0
1404;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M3;0.75;I10;UAC;80.0;0.75;1.0
1405;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);4M4;0.75;I10;UAC;80.0;0.75;1.0
1406;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M3;0.75;I10;UAC;80.0;0.75;1.0
1407;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);6M4;0.75;I10;UAC;80.0;0.75;1.0
1408;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T2;0.75;I10;UAC;80.0;0.75;1.0
1409;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;10;2022;2;DANIEL SUNDFELD LIMA;90h;46M34 2T23;80;60;46M34(S-10/FGA) 2T23(I-10/FGA);2T3;0.75;I10;UAC;80.0;0.75;1.0
1410;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M3;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1411;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M4;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1412;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T2;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1413;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T3;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1414;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T2;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1415;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T3;0.9;S3;UAC;130.0;0.5538461538461539;0.6153846153846154
1416;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M3;0.9;I10;UAC;80.0;0.9;1.0
1417;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);2M4;0.9;I10;UAC;80.0;0.9;1.0
1418;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T2;0.9;I10;UAC;80.0;0.9;1.0
1419;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);4T3;0.9;I10;UAC;80.0;0.9;1.0
1420;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T2;0.9;I10;UAC;80.0;0.9;1.0
1421;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;11;2022;2;DANIEL SUNDFELD LIMA;90h;2M34 46T23;80;72;2M34(S-3/FGA) 46T23(I-10/FGA);6T3;0.9;I10;UAC;80.0;0.9;1.0
1422;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M1;0.7125;S10;UAC;80.0;0.7125;1.0
1423;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M2;0.7125;S10;UAC;80.0;0.7125;1.0
1424;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M1;0.7125;S10;UAC;80.0;0.7125;1.0
1425;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M2;0.7125;S10;UAC;80.0;0.7125;1.0
1426;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T4;0.7125;S10;UAC;80.0;0.7125;1.0
1427;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T5;0.7125;S10;UAC;80.0;0.7125;1.0
1428;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M1;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
1429;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);3M2;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
1430;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M1;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
1431;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);5M2;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
1432;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T4;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
1433;CIC0004 - ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES;12;2022;2;NILTON CORREIA DA SILVA;90h;35M12 2T45;80;57;35M12(S-10/FGA) 2T45(S-9/FGA);2T5;0.7125;S9;UAC;130.0;0.43846153846153846;0.6153846153846154
